id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25460,Bank Spółdzielczy w Andrespolu Oddział w Rogowie,ul. Żeromskiego 15,95-063 Rogów,1021,jezow,Tel: 42 874-82-76,bs-andrespol.pl
point-26576,Bank Spółdzielczy w Skierniewicach Oddział w Głuchowie,ul. Klonowa 6,96-130 Głuchów,1021,jezow,Tel: 46 815-06-46,bsskierniewice.pl
