id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26577,Bank Spółdzielczy w Skierniewicach Oddział w Łyszkowicach,ul. Bartosza Głowackiego 32,99-420 Łyszkowice,1005,domaniewice,Tel: 46 838-89-21,bsskierniewice.pl
point-26890,Bank Spółdzielczy w Zgierzu Filia w Głownie,ul. Młynarska 1,95-015 Głowno,1005,domaniewice,Tel: 42 718-25-75,bszgierz.pl
