id,name,street,adress,pow_teryt,gmina_town,phone,url
point-23663,Bank Spółdzielczy Czechowice-Dziedzice-Bestwina,ul. Słowackiego 14,43-502 Czechowice-Dziedzice,2402,czechowice-dziedzice,Tel: 32 214-44-00,bsczechowice.com.pl
point-25646,Bank Spółdzielczy Czechowice-Dziedzice-Bestwina Punkt Kasowy w Zabrzegu,ul. Piwna 4,43-516 Zabrzeg,2402,czechowice-dziedzice,Tel: 32 215-72-82,bsczechowice.com.pl
