id,name,street,adress,pow_teryt,gmina_town,phone,url
point-24730,Bank Spółdzielczy w Świdnicy,ul. Długa 9,58-100 Świdnica,0809,swidnica,Tel: 74 852-22-11,bsswidnica.pl
point-26713,Bank Spółdzielczy w Świdnicy Punkt Obsługi Klienta w Świdnicy,ul. Długa 44,58-100 Świdnica,0809,swidnica,Tel: 74 856-86-50,bsswidnica.pl
point-26718,Bank Spółdzielczy w Świdnicy Punkt Obsługi Klienta w Świdnicy,ul. Spółdzielcza 33,58-100 Świdnica,0809,swidnica,Tel: 74 851-23-66,bsswidnica.pl
