id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26096,Łużycki Bank Spółdzielczy w Lubaniu Oddział w Bolesławcu,ul. Łukasiewicza 13,59-700 Bolesławiec,0201,osiecznica,Tel: 75 722-75-30,banklbs.pl
point-26400,Bank Spółdzielczy w Pieńsku Punkt Kasowy w Węglińcu,ul. Sikorskiego 3,59-940 Węgliniec,0201,osiecznica,Tel: 75 771-20-66,bspiensk.pl
point-26399,Bank Spółdzielczy w Pieńsku Oddział w Węglińcu,Wojska Polskiego 7/1a,59-940 Węgliniec,0201,osiecznica,Tel: 75 771-24-95,bspiensk.pl
