id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25902,Bank Spółdzielczy w Kielcach Filia w Opatowie,ul. Sienkiewicza 17,27-500 Opatów,2606,opatow,Tel: 15 868-40-64,bskielce.com.pl
point-25900,Bank Spółdzielczy w Kielcach Oddział w Opatowie,ul. Szeroka 13,27-500 Opatów,2606,opatow,Tel: 15 868-40-62,bskielce.com.pl
