id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25581,Bank Spółdzielczy w Brzesku Oddział w Dębnie,Dębno 240,32-852 Wola Dębińska,1202,borzecin,Tel: 14 665-87-17,bs-brzesko.pl
point-23599,Bank Spółdzielczy w Brzesku,ul. Kościuszki 3,32-800 Brzesko,1202,borzecin,Tel: 14 686-20-10,bs-brzesko.pl
point-27007,Nadwiślański Bank Spółdzielczy w Solcu-Zdroju Oddział w Koszycach,ul. Elżbiety Łokietkówny 12,32-130 Koszyce,1202,borzecin,Tel: 41 351-42-77,nbsbank.pl
