id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26488,Bank Spółdzielczy w Radomiu Stały Punkt Kasowy w Kowali,Kowala 105,26-624 Kowala,1425,kowala,Tel: 48 610-17-19,bsradom.pl
point-26493,Bank Spółdzielczy Rzemiosła w Radomiu Oddział w Orońsku,ul. Szkolna 2,26-505 Orońsko,1425,kowala,Tel: 48 618-40-22,bsr.com.pl
