id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26719,Bank Spółdzielczy w Świerklańcu Filia w Ożarowicach,ul. Dworcowa 15,42-625 Ożarowice,2401,mierzecice,Tel: 32 392-29-10,bs-swierklaniec.pl
point-25495,Bank Spółdzielczy w Będzinie Oddział w Bobrownikach,ul. Gminna 8,42-583 Bobrowniki,2401,mierzecice,Tel: 32 287-74-03,bsbedzin.pl
