id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26661,Bank Spółdzielczy w Suchej Beskidzkiej Punkt Obsługi Klienta w Zembrzycach,Zembrzyce 540,34-210 Zembrzyce,1218,mucharz,Tel: 33 874-62-94,bssucha.pl
point-25855,Bank Spółdzielczy w Kalwarii Zebrzydowskiej Stały Punkt Kasowy w Stryszowie,Stryszów 149,34-146 Stryszów,1218,mucharz,Tel: 33 879-74-15,bskalwaria.pl
