id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25495,Bank Spółdzielczy w Będzinie Oddział w Bobrownikach,ul. Gminna 8,42-583 Bobrowniki,2401,bobrowniki,Tel: 32 287-74-03,bsbedzin.pl
point-25497,Bank Spółdzielczy w Będzinie Punkt Kasowy w Wojkowicach,ul. Plaka 1,42-580 Wojkowice,2401,bobrowniki,Tel: 32 267-23-14,bsbedzin.pl
