id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26901,Bank Spółdzielczy w Żmigrodzie Oddział w Wińsku,ul. Adama Mickiewicza 16,56-160 Wińsko,2004,wasosz,Tel: 71 389-80-02,bszmigrod.com.pl
point-24917,Bank Spółdzielczy w Żmigrodzie,ul. Marii Konopnickiej 1-3,55-140 Żmigród,2004,wasosz,Tel: 71 385-35-50,bszmigrod.com.pl
