id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26920,Bank Spółdzielczy w Żyrakowie Filia w Dębicy,ul. Kolejowa 29,39-200 Dębica,1803,debica,Tel: 14 676-35-63,bszyrakow.pl
point-26919,Bank Spółdzielczy w Żyrakowie Punkt Obsługi Klienta w Straszęcinie,Straszęcin 125 G,39-218 Straszęcin,1803,debica,Tel: 14 682-17-20,bszyrakow.pl
