id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26328,Bank Spółdzielczy w Nowym Targu Filia w Szaflarach,ul. Zakopiańska 18,34-424 Szaflary,1211,szaflary,Tel: 18 275-55-35,bsnowytarg.pl
