id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25474,Bank Spółdzielczy w Barcinie Punkt Kasowy w Barcinie,ul. Lotników 13,88-190 Barcin,0410,kcynia,Tel: 52 383-30-19,bsbarcin.pl
point-24840,Bank Spółdzielczy w Wysokiej,ul. Strzelecka 1,89-320 Wysoka,0410,kcynia,Tel: 67 287-10-24,bswysoka.pl
