id,name,street,adress,pow_teryt,gmina_town,phone,url
point-27006,Nadwiślański Bank Spółdzielczy w Solcu-Zdroju Oddział w Koprzywnicy,ul. Rynek 15,27-660 Koprzywnica,2609,koprzywnica,Tel: 15 847-61-10,nbsbank.pl
point-27012,Nadwiślański Bank Spółdzielczy w Solcu-Zdroju Punkt Kasowy w Koprzywnicy,ul. 11-go Listopada 88,27-660 Koprzywnica,2609,koprzywnica,Tel: 15 847-72-15,nbsbank.pl
