id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26794,Bank Spółdzielczy w Węgorzewie Oddział w Budrach,ul. Wojska Polskiego 20,11-606 Budry,2819,budry,Tel: 87 427-80-09,bswegorzewo.pl
