id,name,street,adress,pow_teryt,gmina_town,phone,url
point-24779,Bank Spółdzielczy w Trzebnicy,ul. Prusicka 1,55-100 Trzebnica,0220,trzebnica,Tel: 71 387-43-21,bstrzebnica.pl
point-26762,Bank Spółdzielczy w Trzebnicy Punkt Obsługi Klienta w Trzebnicy (SP),ul. Leśna 1,55-100 Trzebnica,0220,trzebnica,Tel: 71 387-18-32,bstrzebnica.pl
