id,name,street,adress,pow_teryt,gmina_town,phone,url
point-27212,Bank Spółdzielczy w Małej Wsi Oddział w Bodzanowie,ul. Mickiewicza 31,09-470 Bodzanów,1462,plock,Tel: 24 260-77-13,bsmalawies.pl
point-26582,Bank Spółdzielczy w Skierniewicach Oddział w Płocku,ul. Bielska 45,09-400 Płock,1462,plock,Tel: 24 262-34-29,bsskierniewice.pl
