id,name,street,adress,pow_teryt,gmina_town,phone,url
point-21821,Limes Bank Spółdzielczy,ul. Żabia 1,06-330 Chorzele,1422,chorzele,Tel: 29 751-50-19,limesbank.pl
point-25614,Limes Bank Spółdzielczy Punkt Obsługi Klienta w Chorzelach,Plac Kościuszki 24,06-330 Chorzele,1422,chorzele,Tel: 29 751-64-07,limesbank.pl
point-26465,Bank Spółdzielczy w Przasnyszu Oddział w Chorzelach,ul. Ogrodowa 1,06-330 Chorzele,1422,chorzele,Tel: 29 752-52-47,bsprzasnysz.pl
