id,name,street,adress,pow_teryt,gmina_town,phone,url
point-25469,Bank Spółdzielczy w Augustowie Punkt Kasowy w Nowince,Nowinka 41,16-304 Nowinka,2012,raczki,Tel: 87 641-90-05,bs.augustow.pl
point-26333,Bank Spółdzielczy w Olecku Oddział w Olecku Filia w Wieliczkach,ul. Lipowa 39,19-404 Wieliczki,2012,raczki,Tel: 87 521-42-23,bsolecko.pl
