id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26143,Bank Spółdzielczy w Łobżenicy Punkt Kasowy w Łobżenicy,ul. 1 Maja 2,89-310 Łobżenica,0410,naklo nad notecia,Tel: 67 286-04-25,bslobzenica.pl
point-24160,Bank Spółdzielczy w Łobżenicy,ul. Wyrzyska 26,89-310 Łobżenica,0410,naklo nad notecia,Tel: 67 286-00-51,bslobzenica.pl
point-27099,Powiślański Bank Spółdzielczy w Kwidzynie Filia w Bydgoszczy,ul. Kijowska 54,85-703 Bydgoszcz,0410,naklo nad notecia,Tel: 52 321-11-48,powislanski.pl
