id,name,street,adress,pow_teryt,gmina_town,phone,url
point-27142,Bank Spółdzielczy w Płońsku Oddział w Ciechanowie,ul. 3-go Maja 11,06-400 Ciechanów,1402,regimin,Tel: 23 672-09-65,bsplonsk.pl
point-26463,Bank Spółdzielczy w Przasnyszu Oddział w Konopkach,ul. Kredytowa 6,06-560 Konopki,1402,regimin,Tel: 23 653-25-01,bsprzasnysz.pl
point-27209,Warszawski Bank Spółdzielczy Oddział w Ciechanowie,ul. Płońska 6,06-400 Ciechanów,1402,regimin,Tel: 23 652-75-37,bank-wbs.pl
