id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,14,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,15,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,16,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,17,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,18,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
39, Leandro, Obronca,"1,70",Gornik Leczna,,Stal Mielec,Brazylia,4, ,active,19,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,1,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,2,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,3,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,4,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,5,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,6,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,7,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,8,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,9,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,10,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,11,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,12,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,13,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,14,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,15,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,16,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,17,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,18,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1524,Dawid Abramowicz, Obronca,"1,80",Radomiak Radom,,Wisla Krakow,Polska,1, 0,active,19,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,1,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,2,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,3,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,4,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,5,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,6,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,7,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,8,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,9,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,10,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,11,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,12,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,13,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,14,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,15,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,16,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,17,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,18,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1716,Joel Abu Hanna, Obronca,"2,30",Legia Warszawa,LEG,Zoria Lugansk,Izrael,1, 0,active,19,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,1,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,2,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,3,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,4,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,5,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,6,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,7,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,8,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,9,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,10,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,11,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,12,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,13,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,14,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,15,STM,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,16,POG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,17,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,18,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, -1,active,19,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,1,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,2,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,3,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,4,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,5,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,6,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,7,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,8,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,9,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,10,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,11,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,12,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,13,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,14,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,16,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,17,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,1, 34,active,19,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,1,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,2,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,3,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,4,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,5,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,6,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,7,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,8,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,9,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,10,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,11,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,12,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,13,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,14,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,15,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,16,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,18,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
1060,João Amaral, Pomocnik,"2,00",Lech Poznan,LPO,Vitoria FC Setubal,Portugalia,6, 0,active,19,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,1,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,2,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,3,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,4,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,5,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,6,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,7,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,8,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,9,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,10,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,11,GKL,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,12,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,13,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,14,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,16,BBT,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,17,RAD,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1719,Michael Ameyaw, Pomocnik,"1,80",Piast Gliwice,PIA,Widzew Lodz,Polska,1, 0,active,19,STM,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,1,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,2,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,3,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,4,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,5,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
722,Karol Angielski, Napastnik,"1,80",Radomiak Radom,,Wisla Plock,Polska,5, 0,active,6,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
