id,name,position,club,value,points
966,Dominik Sokol,3,6,1.2,16
968,  Leandro,4,14,2.1,61
969,Patryk Mikita,4,14,2.2,0
970,Damian Nowak,4,7,2.0,35
971,Patryk Winsztal,4,5,1.7,23
972,Mateusz Hewelt,1,11,1.5,33
973,Jan Szpaderski,1,11,0.7,0
975,Nemanja Mijuskovic,2,11,2.0,36
976,Bozo Musa,2,11,1.7,10
978,Michal Pojasek,2,11,1.2,0
979,Marcin Warcholak,2,11,1.8,0
980,Aboubacar Conde,3,11,0.7,0
982,Michal Bezpalec,2,3,1.8,15
983,Marcin Wasielewski,2,3,2.1,44
984,Jakub Janczy,4,3,0.5,0
987,Konrad Matuszewski,2,12,1.2,47
988,Sebastian Zalepa,2,1,1.4,32
997,Jakub Lukowski,3,11,2.4,29
1004,Henryk Ojamaa,3,17,1.9,16
1005,Jan Ostrowski,3,11,0.8,0
1006,Maciej Sliwa,3,11,1.2,22
1007,Rafal Adamski,4,11,0.6,0
1008,Jakub Serafin,3,13,1.7,58
1011,Mateusz Gorski,1,13,1.4,7
1013,Dario Kristo,3,7,1.6,0
1014,Krystian Stepniowski,1,18,1.8,30
1016,Piotr Polczak,2,18,1.8,6
1017,Jakub Sinior,2,18,1.5,0
1018,Patryk Malecki,3,18,1.9,52
1025,Jakub Teclaw,3,16,1.6,1
1028,Tadeusz Socha,2,15,1.7,0
1030,Kacper Rosa,1,12,1.5,50
1033,Pawel Lenarcik,1,5,1.7,47
1034,Daniel Niznik,1,5,1.5,0
1037,Mikolaj Grzelak,2,5,1.6,0
1039,Bartlomiej Lisowski,2,5,0.5,2
1040,Mateusz Szymorek,2,5,1.5,41
1047,Marcin Ryszka,3,5,0.5,0
1049,Emilie Thiakane,4,9,1.8,31
1050,Krzysztof Wolkowicz,2,7,1.5,41
1051,Maciej Mas,4,5,0.8,16
1052,Przemyslaw Zdybowicz,4,5,1.6,36
1053,Michal Bojdys,2,6,1.6,0
1057,Paul Filipowicz,3,4,0.5,0
1059,Adam Antochow,3,4,0.5,0
1060,Dominik Pila,3,4,0.5,12
1071,Hubert Antkowiak,4,1,1.0,0
1072,Aleksander Bieganski,3,7,0.5,0
1073,Wojciech Kaminski,3,15,1.3,8
1081,Lukasz Norkowski,3,7,1.5,21
1083,Koki Hinokio,3,16,2.0,49
1085,Michal Orzechowski,2,3,0.8,27
1087,Quentin Seedorf,2,18,1.0,8
1088,Wiktor Dlugosz,3,9,0.7,48
1093,Szymon Lapinski,3,5,1.4,14
1094,Kacper Radkowski,2,18,1.5,3
1097,Dawid Kasprzyk,4,7,1.2,5
1101,Patryk Makuch,3,5,1.6,54
1102,Mateusz Szwed,3,18,1.5,25
1106,Oliver Praznovsky,2,4,1.8,31
1112,Carlos Heredia,3,11,1.7,1
1117,Damian Byrtek,2,16,1.5,31
1128,Dawid Kort,3,12,1.6,44
1130,Damian Warnecki,4,5,0.5,3
1132,Ernest Terpilowski,3,3,1.2,0
1135,Arkadiusz Piech,4,12,2.2,43
1137,Damian Pawelski,1,3,0.5,0
1141,Tomasz Loska,1,3,1.8,81
1142,Marcin Grabowski,2,3,1.5,87
1143,Daniel Pietraszkiewicz,3,3,0.5,0
1144,Bruno Waclawek,3,3,0.5,0
1147,Filip Karmanski,3,6,0.5,-1
1149,Daniel Szczepan,4,6,1.6,27
1150,Joan Roman,3,11,2.3,67
1151,Konrad Kostrzycki,2,12,1.0,3
1152,Michal Klec,3,13,1.8,26
1153,Merveille Fundambu,3,17,1.5,37
1154,Mateusz Bondarenko,2,6,1.4,34
1155,Jakub Staszak,2,16,0.5,21
1156,Sam van Huffel,3,16,1.9,20
1163,Markas Beneta,2,18,1.4,2
1165,Miquel Quintais,3,18,1.0,0
1167,Marcin Pietrowski,2,11,1.9,11
1172,Sebastian Jarosz,3,16,0.5,10
1175,Sebastian Wachala,4,15,0.5,0
1177,Kacper Halczak,1,13,0.5,0
1180,Marcin Szeibe,3,5,1.2,2
1182,Kewin Komar,1,5,0.5,0
1183,Leonid Otczenaszenko,1,6,1.0,0
1184,Mateusz Slodowy,2,6,1.0,4
1185,Milosz Jozwiak,4,4,0.5,0
1188,Mateusz Zatwarnicki,3,11,0.5,0
1191,Skënder Loshi,4,16,1.5,21
1192,Jurich Carolina,2,16,1.5,23
1197,Ruben Lopez Huesca,4,15,1.7,18
1199,Vjaceslavs Kudrjavcevs,1,16,1.8,39
1200,Patryk Stepinski,2,17,1.6,30
1201,Jaroslaw Czernysz,3,1,1.5,25
1203,Bartlomiej Eizenchart,3,5,1.3,39
1204,Erik Cikos,2,13,1.8,53
1205,Michal Mydlarz,3,6,1.2,0
1206,Ņikita Kovaļonoks,4,16,1.6,8
1209,Marcin Garuch,3,11,1.4,17
1210,Jan Kuzma,3,15,0.5,2
1211,Bartlomiej Kielbasa,3,1,0.9,3
1214,Jakub Turowski,3,4,0.5,0
1215,Mateusz Kryczka,1,14,1.8,0
1216,Damian Michalak,3,5,0.5,2
1221,Kamil Palacz,3,15,0.5,0
1224,Dominik Urban,3,15,0.5,0
1225,Dominik Stepien,4,14,0.5,0
1226,Marcel Sluga,4,12,0.5,4
