player,link
Garuch Marcin,https://fantasy.1liga.org/pl/player/1209
Geniec Mateusz,https://fantasy.1liga.org/pl/player/1248
Gergel Roman,https://fantasy.1liga.org/pl/player/569
Gmosiński Dariusz,https://fantasy.1liga.org/pl/player/1334
Gojny Dawid,https://fantasy.1liga.org/pl/player/668
Goliński Michał,https://fantasy.1liga.org/pl/player/1234
Gostomski Maciej,https://fantasy.1liga.org/pl/player/626
Grabowski Maciej,https://fantasy.1liga.org/pl/player/1249
Grabowski Marcin,https://fantasy.1liga.org/pl/player/1142
Gracia Carlos Moros,https://fantasy.1liga.org/pl/player/1321
Gregório Gonçalo,https://fantasy.1liga.org/pl/player/1415
Grobelny Jędrzej,https://fantasy.1liga.org/pl/player/1357
Grudniewski Michał,https://fantasy.1liga.org/pl/player/951
Gryszkiewicz Piotr,https://fantasy.1liga.org/pl/player/1323
Grzelak Mikołaj,https://fantasy.1liga.org/pl/player/1037
Grzeszczyk Łukasz,https://fantasy.1liga.org/pl/player/120
Grzybek Mateusz,https://fantasy.1liga.org/pl/player/113
Gródecki Filip,https://fantasy.1liga.org/pl/player/1372
Góral Michał,https://fantasy.1liga.org/pl/player/746
Góralczyk Jeremiasz,https://fantasy.1liga.org/pl/player/1347
Górski Jakub,https://fantasy.1liga.org/pl/player/1285
Górski Mateusz,https://fantasy.1liga.org/pl/player/1011
Górski Sebastian,https://fantasy.1liga.org/pl/player/1477
Gąsior Marcel,https://fantasy.1liga.org/pl/player/67
Gąska Damian,https://fantasy.1liga.org/pl/player/418
Hajda Wojciech,https://fantasy.1liga.org/pl/player/1080
Halczak Kacper,https://fantasy.1liga.org/pl/player/1177
Hebel Maksymilian,https://fantasy.1liga.org/pl/player/40
Hewelt Mateusz,https://fantasy.1liga.org/pl/player/972
Hilbrycht Damian,https://fantasy.1liga.org/pl/player/883
Hinokio Koki,https://fantasy.1liga.org/pl/player/1083
Hiszpański Fabian,https://fantasy.1liga.org/pl/player/862
Hladík Ivan,https://fantasy.1liga.org/pl/player/1478
Hoogenhout Ruben,https://fantasy.1liga.org/pl/player/1451
Hubínek Michal,https://fantasy.1liga.org/pl/player/1440
Ibe-Torti Kelechukwu,https://fantasy.1liga.org/pl/player/1335
Ilków-Gołąb Michał,https://fantasy.1liga.org/pl/player/57
Jadach Kamil,https://fantasy.1liga.org/pl/player/688
Jagiełło Aleksander,https://fantasy.1liga.org/pl/player/1145
Jakubik Damian,https://fantasy.1liga.org/pl/player/952
Janczukowicz Piotr,https://fantasy.1liga.org/pl/player/1109
Janczy Jakub,https://fantasy.1liga.org/pl/player/984
Janus Krzysztof,https://fantasy.1liga.org/pl/player/778
Jaroch Bartosz,https://fantasy.1liga.org/pl/player/166
Jałocha Konrad,https://fantasy.1liga.org/pl/player/483
Jovanović Vlastimir,https://fantasy.1liga.org/pl/player/553
Juraszek Kamil,https://fantasy.1liga.org/pl/player/708
Jóźwiak Miłosz,https://fantasy.1liga.org/pl/player/1185
Kaczka Kacper,https://fantasy.1liga.org/pl/player/1363
Kaczmarek Mateusz,https://fantasy.1liga.org/pl/player/1474
Kaczmarski Iwo,https://fantasy.1liga.org/pl/player/1286
Kajzer Daniel,https://fantasy.1liga.org/pl/player/1294
Kalinkowski Bartłomiej,https://fantasy.1liga.org/pl/player/94
Kalisz Dawid,https://fantasy.1liga.org/pl/player/844
Kamiński Mateusz,https://fantasy.1liga.org/pl/player/85
Kanclerz Jakub,https://fantasy.1liga.org/pl/player/1442
Kaput Michał,https://fantasy.1liga.org/pl/player/961
Karbowy Filip,https://fantasy.1liga.org/pl/player/366
Kargulewicz Kamil,https://fantasy.1liga.org/pl/player/1465
Karwot Meik,https://fantasy.1liga.org/pl/player/515
Kasperkiewicz Arkadiusz,https://fantasy.1liga.org/pl/player/356
Kasprzak Bartłomiej,https://fantasy.1liga.org/pl/player/600
Kasprzyk Dawid,https://fantasy.1liga.org/pl/player/1097
Kałahur Miłosz,https://fantasy.1liga.org/pl/player/805
Kałaska Jakub,https://fantasy.1liga.org/pl/player/1251
Kiełb Jacek,https://fantasy.1liga.org/pl/player/627
Kiełbasa Bartłomiej,https://fantasy.1liga.org/pl/player/1211
Kita Przemysław,https://fantasy.1liga.org/pl/player/772
Klec Michal,https://fantasy.1liga.org/pl/player/1152
Klimczak Adrian,https://fantasy.1liga.org/pl/player/393
Klimek Jan,https://fantasy.1liga.org/pl/player/1439
Knap Karol,https://fantasy.1liga.org/pl/player/1370
Kobryń Rafał,https://fantasy.1liga.org/pl/player/823
Kobusiński Szymon,https://fantasy.1liga.org/pl/player/835
Kobylak Gabriel,https://fantasy.1liga.org/pl/player/1366
Kochalski Mateusz,https://fantasy.1liga.org/pl/player/949
Kolenc Jaka,https://fantasy.1liga.org/pl/player/1342
Komar Kewin,https://fantasy.1liga.org/pl/player/1182
Komor Aleksander,https://fantasy.1liga.org/pl/player/779
Koptas Wiktor,https://fantasy.1liga.org/pl/player/1374
Korczakowski Igor,https://fantasy.1liga.org/pl/player/1235
Kordas Kornel,https://fantasy.1liga.org/pl/player/1280
Kort Dawid,https://fantasy.1liga.org/pl/player/1128
Korzeniecki Nikolas,https://fantasy.1liga.org/pl/player/1393
Kosakiewicz Łukasz,https://fantasy.1liga.org/pl/player/1264
Kostrzewski Adrian,https://fantasy.1liga.org/pl/player/1229
Kostrzycki Konrad,https://fantasy.1liga.org/pl/player/1151
Kot Michał,https://fantasy.1liga.org/pl/player/1317
Kowalczyk Damian,https://fantasy.1liga.org/pl/player/79
Kozak Miłosz,https://fantasy.1liga.org/pl/player/181
Koziara Maciej,https://fantasy.1liga.org/pl/player/1111
Kozioł Marek,https://fantasy.1liga.org/pl/player/247
Kozłenko Anatolij,https://fantasy.1liga.org/pl/player/1350
Kryczka Mateusz,https://fantasy.1liga.org/pl/player/1215
Krykun Serhij,https://fantasy.1liga.org/pl/player/654
Krzepisz Kacper,https://fantasy.1liga.org/pl/player/1295
Krężelok Tomasz,https://fantasy.1liga.org/pl/player/1351
Kubowicz Dawid,https://fantasy.1liga.org/pl/player/1244
Kuchta Mateusz,https://fantasy.1liga.org/pl/player/198
Kuczałek Michał,https://fantasy.1liga.org/pl/player/1252
Kudrjavcevs Vjačeslavs,https://fantasy.1liga.org/pl/player/1199
Kukułowicz Bartłomiej,https://fantasy.1liga.org/pl/player/1230
Kulawiak Dominik,https://fantasy.1liga.org/pl/player/670
Kun Dominik,https://fantasy.1liga.org/pl/player/288
Kunka Kajetan,https://fantasy.1liga.org/pl/player/1464
Kuta Kamil,https://fantasy.1liga.org/pl/player/1337
Kuświk Grzegorz,https://fantasy.1liga.org/pl/player/851
Kuźma Jan,https://fantasy.1liga.org/pl/player/1210
Kwolek Hubert,https://fantasy.1liga.org/pl/player/1447
Kąkolewski Dominik,https://fantasy.1liga.org/pl/player/908
Kłosek Emil,https://fantasy.1liga.org/pl/player/1388
Laskowski Filip,https://fantasy.1liga.org/pl/player/1068
Leandro  ,https://fantasy.1liga.org/pl/player/968
Lebedyński Mikołaj,https://fantasy.1liga.org/pl/player/524
Lehaire Mehdi,https://fantasy.1liga.org/pl/player/1437
Lenarcik Paweł,https://fantasy.1liga.org/pl/player/1033
Letniowski Juliusz,https://fantasy.1liga.org/pl/player/632
Lewandowski Igor,https://fantasy.1liga.org/pl/player/1436
Lewicki Szymon,https://fantasy.1liga.org/pl/player/452
Leśniak Jakub,https://fantasy.1liga.org/pl/player/1380
Leżoń Paweł,https://fantasy.1liga.org/pl/player/859
Lisowski Dawid,https://fantasy.1liga.org/pl/player/1287
Lorenc Mieszko,https://fantasy.1liga.org/pl/player/1324
Loska Tomasz,https://fantasy.1liga.org/pl/player/1141
López Huesca Rubén,https://fantasy.1liga.org/pl/player/1197
Machaj Mateusz,https://fantasy.1liga.org/pl/player/71
Magiera Mariusz,https://fantasy.1liga.org/pl/player/167
Maia Martim,https://fantasy.1liga.org/pl/player/1394
Mak Michał,https://fantasy.1liga.org/pl/player/1492
Makuch Patryk,https://fantasy.1liga.org/pl/player/1101
Makuchowski Adam,https://fantasy.1liga.org/pl/player/55
Malarz Arkadiusz,https://fantasy.1liga.org/pl/player/1318
Mandrysz Robert,https://fantasy.1liga.org/pl/player/72
Marciniak Adam,https://fantasy.1liga.org/pl/player/1299
Marcjanik Michał,https://fantasy.1liga.org/pl/player/1300
Markiewicz Dawid,https://fantasy.1liga.org/pl/player/1308
Marković Nemanja,https://fantasy.1liga.org/pl/player/1483
Mas Maciej,https://fantasy.1liga.org/pl/player/1051
Masłowski Michał,https://fantasy.1liga.org/pl/player/1491
Matei Gabriel,https://fantasy.1liga.org/pl/player/581
Matuszek Szymon,https://fantasy.1liga.org/pl/player/1360
Matuszewski Konrad,https://fantasy.1liga.org/pl/player/1420
Matuszewski Konrad,https://fantasy.1liga.org/pl/player/987
Matuszewski Tomasz,https://fantasy.1liga.org/pl/player/860
Mazek Kamil,https://fantasy.1liga.org/pl/player/928
Małecki Patryk,https://fantasy.1liga.org/pl/player/1018
Małkowski Maciej,https://fantasy.1liga.org/pl/player/602
Mańka Maciej,https://fantasy.1liga.org/pl/player/114
Memić Haris,https://fantasy.1liga.org/pl/player/1166
Messias dos Santos Leândro,https://fantasy.1liga.org/pl/player/1231
Michalak Damian,https://fantasy.1liga.org/pl/player/1216
Michalczyk Jakub,https://fantasy.1liga.org/pl/player/1429
Michalec Michał,https://fantasy.1liga.org/pl/player/58
Michalski Mateusz,https://fantasy.1liga.org/pl/player/963
Midzierski Tomasz,https://fantasy.1liga.org/pl/player/86
Mijuśković Nemanja,https://fantasy.1liga.org/pl/player/975
Mikinič Tomáš,https://fantasy.1liga.org/pl/player/486
Mikita Patryk,https://fantasy.1liga.org/pl/player/969
Mikołajczyk Michał,https://fantasy.1liga.org/pl/player/333
Mikulec Rafał,https://fantasy.1liga.org/pl/player/334
Mikulić Petar,https://fantasy.1liga.org/pl/player/1410
Misztal Marcel,https://fantasy.1liga.org/pl/player/1354
Mizera Kamil,https://fantasy.1liga.org/pl/player/1348
Mišák Patrik,https://fantasy.1liga.org/pl/player/820
Mleczko Miłosz,https://fantasy.1liga.org/pl/player/494
Mociak Patryk,https://fantasy.1liga.org/pl/player/1389
