id,name,position,club,value,points
1335,Kristers Tobers ,2,7,1.7,15
1342,Nikola Kuveljic ,3,16,1.4,31
1345,Dawid Kocyla ,3,1,1.8,12
1345,Dawid Kocyla ,3,17,1.8,20
1355,Bogdan Tiru ,2,5,1.7,41
1358,Krzysztof Kaminski ,1,17,1.7,90
1360,Kacper Chodyna ,2,18,1.7,59
1362,Tomas Pekhart ,4,8,2.6,70
1363,Bartlomiej Wdowik ,2,5,1.6,23
1365,Omran Haydary ,3,7,1.5,2
1366,Egzon Kryeziu ,3,7,1.5,17
1368,Mark Tamas ,2,14,1.7,11
1369,Aleksander Pawlak ,3,17,0.7,3
1373,Ben Lederman ,3,13,1.7,59
1374,Kristopher Vida ,3,10,1.9,59
1382,Jakub Kaluzinski ,3,7,1.1,39
1384,Mateusz Kochalski ,1,12,1.5,-1
1386,Ariel Mosor ,2,10,1.8,70
1389,Filip Bednarek ,1,6,2.0,73
1394,Przemyslaw Kapek ,3,2,0.5,0
1397,Kacper Bieszczad ,1,18,0.9,26
1400,Xavier Dziekonski ,1,5,1.5,20
1401,Kryspin Szczesniak ,2,3,1.3,19
1402,Radoslaw Cielemecki ,3,17,1.2,30
1403,Damian Warchol ,3,17,1.8,70
1406,Szymon Wlodarczyk ,4,8,1.0,7
1409,Mateusz Grudzinski ,3,8,1.0,0
1409,Mateusz Grudzinski ,3,12,1.0,0
1417,Filip Modelski ,2,1,1.5,8
1434,Damian Primel ,1,9,1.2,7
1435,Rafal Straczek ,1,9,1.8,73
1438,Krystian Getinger ,2,9,1.9,65
1444,Robert Dadok ,3,4,1.8,76
1448,Bartosz Bajorek ,4,9,0.5,0
1450,Adrian Lis ,1,15,1.9,80
1453,Jakub Kielb ,2,15,1.8,62
1455,Aleks Lawniczak ,2,15,1.7,31
1455,Aleks Lawniczak ,2,18,1.7,3
1456,Filip Malek ,2,15,0.5,0
1459,Jedrzej Grobelny ,1,15,1.2,14
1460,Michal Jakobowski ,3,15,1.7,20
1464,Kajetan Szmyt ,3,15,0.9,7
1465,Mateusz Wojciechowski ,3,15,0.5,0
1469,Jakub Myszor ,3,2,1.4,52
1477,Kacper Sezonienko ,4,7,1.5,39
1478,Artur Boruc ,1,8,2.0,31
1480,Arkadiusz Pyrka ,3,10,1.7,66
1481,Javier Ajenjo Hyjek ,3,14,1.5,1
1483,Luis Mata ,2,11,2.0,92
1484,Bartlomiej Mruk ,2,11,0.7,0
1490,Kacper Trelowski ,1,13,1.4,28
1491,Patryk Janasik ,2,14,1.7,28
1492,Waldemar Sobota ,3,14,1.8,35
1493,Michal Szromnik ,1,14,1.8,64
1495,Stefan Savic ,3,16,1.9,54
1498,Fryderyk Gerbowski ,3,17,1.2,30
1500,Filip Lesniak ,3,17,1.7,37
1505,Mateusz Bartolewski ,2,18,1.5,39
1506,Milan Rundic ,2,13,1.8,46
1508,Adrian Szczutowski ,4,9,1.2,16
1509,Bartlomiej Gradecki ,1,17,1.3,8
1512,Dusan Lagator ,3,17,1.7,42
1514,Ioannis Papanikolaou ,3,13,1.7,63
1517,Daniel Bielica ,1,4,1.6,28
1518,Rivaldo Ferreira Junior ,4,2,1.5,24
1524,Dawid Abramowicz ,2,12,2.0,105
1528,Konrad Gruszkowski ,2,16,1.6,62
1529,Mariusz Fornalczyk ,3,11,1.2,36
1535,Robert Ivanov ,2,15,1.8,77
1536,Jakub Gut ,3,2,0.5,0
1539,Ivan Lopez ,3,13,3.7,167
1540,Norbert Wojtuszek ,3,4,1.0,10
1544,Marcel Zylla ,3,14,1.6,22
1545,Matej Rodin ,2,2,1.8,64
1549,Michal Frydrych ,2,16,1.8,63
1550,Szymon Lewkot ,3,14,1.5,43
1553,Luka Zahovic ,4,11,2.2,94
1554,Milan Obradovic ,2,17,1.6,1
1555,Damir Sadikovic ,3,2,1.7,22
1560,Bozidar Czorbadzijski ,2,9,1.7,35
1561,Szymon Pankiewicz ,2,5,0.5,0
1562,Kristoffer Velde ,3,6,2.2,18
1564,Przemyslaw Maj ,3,9,0.5,1
1565,Olivier Wypart ,2,14,0.5,0
1568,Jakub Goralczyk ,2,2,0.5,0
1571,Jan Majsterek ,2,5,0.5,0
1573,Antonio Milic ,2,6,2.2,109
1576,Jesper Karlstrom ,3,6,1.9,82
1578,Jan Bieganski ,3,7,1.5,16
1579,Joseph Ceesay ,3,7,1.7,53
1580,Patryk Konik ,2,8,0.5,0
1581,Bartlomiej Ciepiela ,3,8,0.7,6
1582,Jehor Macenko ,3,8,0.8,0
1582,Jehor Macenko ,3,14,0.8,0
1583,Mateusz Winciersz ,3,10,1.0,0
1585,Albin Granlund ,2,9,1.7,25
1589,Lukasz Lakomy ,3,18,0.7,38
1592,Lukasz Szramowski ,3,3,0.5,14
1597,Bojan Nastic ,2,5,1.9,71
1598,Mateusz Legowski ,3,11,1.1,33
1601,Nika Kwekweskiri ,3,6,1.9,60
1602,Mateusz Kizyma ,3,18,0.5,0
1603,Piotr Starzynski ,3,16,1.5,30
1605,Maksym Gendera ,2,10,0.5,0
1606,Michal Zachcial ,3,10,0.6,0
1607,Bartosz Zynek ,3,17,0.5,2
1614,Milosz Matysik ,2,5,0.6,25
1616,Adam Zrelak ,4,15,1.9,89
1618,Krystian Palacz ,2,6,0.5,0
1622,Jakub Orpik ,3,5,0.5,1
1624,Kristian Vallo ,2,17,1.8,78
1626,Ernest Muçi ,3,8,1.9,52
1627,Karol Podlinski ,4,18,1.6,37
1633,Hubert Karpinski ,4,5,0.5,0
1635,Filip Koperski ,3,7,0.6,14
1637,Adrian Bukowski ,2,14,0.5,1
1638,Norbert Paclawski ,4,6,0.5,0
1644,Bartlomiej Kukulowicz ,2,1,1.6,33
1645,Nemanja Tekijaski ,2,1,1.7,31
1646,Michal Hubinek ,3,1,1.6,50
1648,Kamil Kuta ,3,1,0.5,0
1649,Tomasz Matuszewski ,3,1,0.8,0
1651,Jakub Pek ,3,1,1.2,5
1653,Adam Radwanski ,3,1,1.7,54
1658,Jakub Janczy ,4,1,0.5,0
1660,Kacper Spiewak ,4,1,1.6,45
1661,Adrian Kostrzewski ,1,3,1.2,3
1662,Jakub Nowaczek ,1,3,0.5,0
1664,Kamil Duda ,2,3,0.5,0
1665,Tomasz Midzierski ,2,3,1.4,22
1668,Michal Golinski ,3,3,1.0,28
1670,Pawel Perdun ,3,3,0.5,0
1671,Dawid Tkacz ,3,3,0.5,2
1673,Przemyslaw Banaszak ,4,3,1.6,42
1675,Filip Majchrowicz ,1,12,1.9,94
1676,Maciej Swidzikowski ,2,12,1.2,2
1680,Filipe Nascimento ,3,12,1.8,57
1681,Michal Kaput ,3,10,1.6,11
1681,Michal Kaput ,3,12,1.6,40
1683,Luis Machado ,3,12,1.7,70
1684,Jakub Nowakowski ,3,12,0.5,0
1686,Dominik Sokol ,3,12,1.6,28
1688,Rossi Pereira Leandro ,3,12,1.9,78
1690,Jakub Podsiadlo ,4,12,0.5,0
1691,Mario Rondon ,4,12,1.8,39
