id,name,position,club,value,points
1192,Erik Janza,2,2,2.0,42
1193,Piotr Krawczyk,4,2,1.2,32
1194,Aleksander Paluszek,2,2,0.5,6
1196,Michal Rostkowski,3,2,1.0,5
1199,Mateusz Spychala,2,13,1.5,2
1203,Daniel Szelagowski,3,10,1.5,12
1208,Dorde Crnomarkovic,2,6,2.0,10
1209,Lubomir Satka,2,6,2.3,23
1210,Jakub Kaminski,3,6,2.2,31
1211,Jakub Moder,3,6,2.6,57
1212,Karlo Muhar,3,6,1.8,8
1213,Michal Skoras,3,6,1.5,24
1215,Mateusz Cegielka,3,5,0.7,0
1217,Cezary Miszta,1,4,0.5,8
1218,Kacper Kostorz,3,4,1.5,0
1219,Kacper Skibicki,3,4,0.7,9
1225,Jan Grzesik,2,13,1.8,42
1232,Piotr Pyrdol,3,15,0.5,11
1233,Dani Ramirez,3,6,3.2,55
1234,Adam Ratajczyk,3,16,1.5,5
1241,Tomas Huk,2,7,1.7,17
1242,Remigiusz Borkala,3,7,0.5,0
1243,Jakub Holubek,2,7,1.7,32
1245,Michal Rakowiecki,3,7,0.5,1
1247,Dante Stipica,1,9,2.0,55
1248,Dariusz Krzysztofek,1,9,0.7,0
1250,Benedikt Zech,2,9,1.9,44
1251,Kacper Smolinski,3,9,0.9,18
1254,Jakub Szumski,1,10,1.6,39
1258,Andrzej Niewulis,2,10,1.6,22
1262,Daniel Bartl,3,10,1.7,17
1263,Maciej Domanski,3,12,1.7,49
1265,Piotr Malinowski,3,10,1.7,16
1268,Petr Schwarz,3,10,2.1,55
1272,Israel Puerto,2,11,1.9,26
1273,Dino Stiglec,2,11,2.1,29
1274,Bartosz Borun,3,11,0.6,0
1276,Erik Exposito,4,11,2.0,41
1277,Kamil Broda,1,14,0.5,0
1278,Patryk Moskiewicz,3,14,0.5,0
1280,Damian Michalski,2,15,1.5,16
1281,Titas Milasius,3,15,1.4,0
1283,Daniel Dudzinski,3,16,0.5,0
1284,Rok Sirk,4,16,1.5,25
1285,Lucas Luquinhas,3,4,2.6,39
1287,Tomas Prikryl,3,3,1.8,35
1292,Dominik Steczyk,4,7,1.2,31
1294,Rafal Kobryn,2,5,1.6,2
1295,Adrian Petk,3,5,0.5,0
1299,Jean Carlos Silva,3,14,1.7,46
1300,Alasana Manneh,3,2,1.8,38
1305,Daniel Scislak,3,2,1.6,19
1307,Victor Chuca,3,14,1.7,39
1309,Tiago Alves,3,7,1.7,26
1317,Diego Zivulic,3,11,1.7,0
1319,Pawel Wszolek,3,4,3.2,44
1321,Kamil Koscielny,2,12,1.7,22
1322,Maciej Rosolek,4,4,1.7,15
1323,Mateusz Supryn,3,1,0.5,0
1325,Gieorgij Zukow,3,14,1.8,22
1326,Krzysztof Toporkiewicz,4,3,0.5,1
1327,Kacper Urbanski,3,5,0.5,1
1328,Wojciech Blyszko,2,12,0.5,0
1330,Florian Loshaj,3,1,1.9,35
1331,Thiago Rodrigues de Souza,3,1,1.7,25
1334,Conrado Buchanelli Holz,3,5,1.9,42
1335,Kristers Tobers,3,5,1.6,10
1339,Pawel Cibicki,4,9,1.8,7
1340,David Tijanic,3,10,2.0,67
1341,Fran Tudor,3,10,2.0,44
1344,Torgil Gjertsen,3,15,1.8,26
1345,Dawid Kocyla,4,15,1.6,26
1346,Dominik Kalinowski,1,16,0.5,0
1348,Roman Prochazka,3,2,1.9,38
1349,Guillermo Cotugno,2,11,1.4,2
1351,Jakov Puljic,4,3,2.5,64
1355,Bogdan Tiru,2,3,1.8,12
1356,Ivan Fiolic,3,1,1.9,25
1358,Krzysztof Kaminski,1,15,1.7,34
1359,Aleksander Stawiarz,4,3,0.5,0
1362,Tomas Pekhart,4,4,3.0,79
1363,Bartlomiej Wdowik,2,3,1.2,12
1364,Jose Ze Gomes,4,5,1.7,0
1365,Omran Haydary,4,5,1.7,35
1367,Kenny Saief,3,5,1.8,20
1368,Mark Tamas,2,11,1.7,25
1370,Bohdan Butko,2,6,2.0,1
1372,Mateusz Mackowiak,2,11,1.0,0
1374,Kristopher Vida,3,7,1.8,10
1375,Jewgienij Baszkirow,3,16,1.9,33
1376,Dejan Drazic,4,16,1.7,23
1377,Hubert Gostomski,1,3,1.0,0
1382,Jakub Kaluzinski,3,5,0.8,10
1383,Marcin Szpakowski,3,11,0.5,1
1384,Mateusz Kochalski,1,4,0.7,0
1385,Grzegorz Kotowicz,3,11,0.5,0
1386,Ariel Mosor,2,4,0.7,0
1387,Przemyslaw Oziebala,3,10,0.9,0
1388,Hubert Turski,4,9,0.9,1
1389,Filip Bednarek,1,6,2.1,34
1393,Kamil Kruk,2,16,0.5,8
1394,Przemyslaw Kapek,4,1,0.5,1
1396,Mateusz Kaczmarek,3,10,0.5,0
1400,Xavier Dziekonski,1,3,0.5,0
1402,Radoslaw Cielemecki,3,4,0.8,0
1403,Damian Warchol,3,4,0.7,0
1404,Nikodem Niski,2,4,0.5,0
1405,Tomasz Bala,4,1,0.5,0
1406,Szymon Wlodarczyk,4,4,0.5,0
1409,Mateusz Grudzinski,3,4,0.5,0
1410,Arkadiusz Leszczynski,1,8,0.5,0
1411,Rafal Leszczynski,1,8,0.9,8
1412,Dmytro Baszlaj,2,8,1.6,4
1413,Michal Batelt,2,8,0.5,0
1414,Kacper Gach,2,8,1.6,8
1415,Bartosz Jaroch,2,8,1.7,-1
1416,Aleksander Komor,2,8,1.5,0
1417,Filip Modelski,2,8,1.2,6
1418,Szymon Mroczko,2,8,0.5,5
1419,Jakub Bieronski,3,8,1.2,6
1420,Patryk Drabik,3,8,0.5,0
1421,Rafal Figiel,3,8,1.7,17
1422,Gergo Kocsis,3,8,1.5,17
1423,Filip Laskowski,3,8,1.4,9
1424,Mateusz Marzec,3,8,1.3,18
1425,Michal Rzuchowski,3,8,1.8,30
1427,Lukasz Sierpina,3,8,1.8,29
1428,Michal Studnicki,3,8,0.5,0
1431,Ivan Martin,4,8,1.4,1
1433,Mateusz Dudek,1,12,0.5,0
1434,Damian Primel,1,12,1.2,1
1438,Krystian Getinger,2,12,1.8,27
1439,Jan Kozlowski,2,12,1.2,0
1441,Lukasz Seweryn,2,12,1.0,1
1442,Adrian Skrzyniak,2,12,0.5,0
1443,Mateusz Chmielowiec,3,12,0.5,0
1444,Robert Dadok,3,12,1.4,15
1445,Adam Kramarz,3,12,0.5,0
1446,Andreja Prokic,3,12,1.4,34
1448,Bartosz Bajorek,4,12,0.5,0
1449,Kacper Sadlocha,4,12,1.0,1
1450,Adrian Lis,1,13,1.7,21
1452,Bartosz Kieliba,2,13,1.6,29
1453,Jakub Kielb,2,13,1.7,17
1454,Adrian Laskowski,2,13,1.3,14
1455,Aleks Lawniczak,2,13,1.5,18
1456,Filip Malek,2,13,0.5,0
1457,Mateusz Czyzycki,3,13,1.5,19
1460,Michal Jakobowski,3,13,1.7,32
1461,Robert Janicki,3,13,1.8,19
1462,Jakub Kuzdra,2,13,1.5,32
1463,Dominik Smykowski,3,13,1.2,0
1464,Kajetan Szmyt,3,13,0.9,9
1465,Mateusz Wojciechowski,3,13,0.5,0
1466,Gracjan Jaroch,4,13,1.7,12
1468,Dorian Pitula,2,1,0.5,0
1469,Jakub Myszor,3,1,0.5,0
1471,Kamil Lukoszek,4,2,0.5,0
1472,Alex Sobczyk,4,2,1.8,45
1474,Szymon Sobczak,4,3,1.7,1
1475,Mikael Ishak,4,6,3.0,58
1476,Krzysztof Bakowski,1,6,0.7,0
1477,Kacper Sezonienko,4,5,0.5,0
1478,Artur Boruc,1,4,2.5,39
1479,Josip Juranovic,2,4,2.6,54
1480,Arkadiusz Pyrka,3,7,0.5,15
1482,Filip Balcewicz,2,9,0.5,0
1483,Luis Mata,2,9,1.7,4
1485,Kacper Cichon,3,9,0.6,0
1489,Branislav Pindroch,1,10,1.8,2
1490,Kacper Trelowski,1,10,0.5,0
1492,Waldemar Sobota,3,11,2.0,39
1493,Michal Szromnik,1,11,1.5,5
1494,Kacper Duda,3,14,0.5,0
1495,Stefan Savic,3,14,1.9,22
1496,Fatos Beciraj,4,14,1.8,12
1498,Fryderyk Gerbowski,3,15,0.5,0
1499,Kacper Kondracki,3,15,0.5,0
1500,Filip Lesniak,3,15,1.8,31
1501,Mateusz Lewandowski,4,15,1.4,7
