id,name,position,club,value,points
777,Mateusz Zukowski ,4,7,1.2,90
790,Frantisek Plach ,1,10,2.2,52
802,Thomas Hateley ,3,10,2.1,14
806,Daniel Pik ,3,2,0.8,0
807,Wojciech Hajda ,3,4,1.2,0
810,Bartosz Bida ,3,5,1.8,28
813,Mateusz Zyro ,2,9,1.7,82
816,Milosz Szczepanski ,3,7,1.7,1
820,Aron Stasiak ,4,11,0.5,0
827,Mateusz Grzybek ,2,1,1.6,32
831,Dawid Pakulski ,3,18,1.5,16
844,Adrian Gryszkiewicz ,2,4,1.7,41
846,Tymoteusz Klups ,4,6,1.5,0
851,Mateusz Cholewiak ,3,4,1.8,23
860,Wiktor Dlugosz ,3,13,1.0,26
926,Jonathan de Amo ,2,9,1.7,39
942,Fabian Piasecki ,4,9,1.8,64
950,Mateusz Cichocki ,2,12,1.7,56
954,Tomasz Nawotka ,2,8,1.2,1
963,Rafal Makowski ,3,14,1.6,33
972,Vamara Sanogo ,4,4,1.8,10
985,Robert Ozog ,3,2,0.5,0
986,Michal Wisniewski ,3,2,0.9,2
987,Jesus Jimenez ,4,4,3.0,86
988,Krzysztof Kubica ,3,4,1.4,65
992,Przemyslaw Wisniewski ,2,4,1.8,47
998,Pawel Sokol ,1,4,1.4,0
1001,Karol Szymanski ,1,10,1.3,0
1002,Maciej Orlowski ,2,3,1.3,5
1004,Jakub Arak ,4,13,1.6,12
1008,Mateusz Holownia ,2,8,1.9,33
1011,Piotr Parzyszek ,4,11,2.0,37
1012,Patryk Sokolowski ,3,10,1.8,69
1015,Mariusz Malec ,2,11,1.6,10
1018,Damian Gaska ,3,3,1.7,47
1019,Wojciech Golla ,2,14,1.8,40
1024,Marcin Grabowski ,2,1,1.5,3
1039,Wiktor Biedrzycki ,2,1,1.5,14
1043,Patryk Plewka ,3,16,1.5,22
1049,Mateusz Sopocko ,3,15,0.9,3
1055,Tomasz Makowski ,3,7,1.7,41
1060,João Amaral ,3,6,2.5,111
1061,Felicio Brown Forbes ,4,16,1.8,33
1068,Artur Sobiech ,4,6,1.8,19
1071,Mateusz Mlynski ,3,16,1.5,34
1078,Janusz Gol ,3,3,1.8,42
1081,Karol Stanek ,4,10,0.5,0
1083,Vinicius Ferreira ,4,2,1.2,0
1085,Michal Zyro ,4,5,1.8,74
1087,Andre Martins ,3,8,1.9,20
1088,Lukasz Poreba ,3,18,1.6,45
1091,Marko Poletanovic ,3,13,1.7,55
1094,Filip Marchwinski ,3,6,1.8,13
1096,Hubert Sobol ,4,16,0.5,6
1103,Sergiu Hanca ,3,2,2.0,61
1106,Walerian Gwilia ,3,13,1.9,31
1108,Maciej Twarowski ,4,5,0.5,0
1113,Luis Rocha ,2,2,1.7,17
1115,Jan Szpaderski ,1,12,1.0,0
1121,Maciej Zurawski ,3,11,1.8,44
1128,Patryk Szysz ,3,18,2.1,69
1138,Lukas Hrosso ,1,2,1.6,27
1152,Dawid Szot ,2,16,1.4,5
1169,Mateusz Skrzypczak ,3,6,0.8,0
1172,Kacper Radkowski ,3,14,0.5,0
1181,Dominik Stepien ,3,12,0.5,0
1184,Mateusz Pienczak ,2,2,0.5,0
1186,Michal Rakoczy ,3,2,1.3,25
1187,Pelle van Amersfoort ,3,2,2.2,80
1188,Patryk Zaucha ,3,2,0.7,9
1189,Rafael Lopes ,4,8,1.8,41
1191,Filip Bainovic ,3,4,1.5,13
1193,Piotr Krawczyk ,4,4,1.6,42
1203,Daniel Szelagowski ,3,13,1.7,24
1206,Milosz Mleczko ,1,6,1.0,0
1207,Mickey van der Hart ,1,6,2.0,32
1209,Lubomir Satka ,2,6,2.0,104
1210,Jakub Kaminski ,3,6,2.3,101
1213,Michal Skoras ,3,6,1.8,42
1217,Cezary Miszta ,1,8,1.6,2
1219,Kacper Skibicki ,3,8,1.8,30
1223,Artur Bogusz ,2,12,1.6,15
1225,Jan Grzesik ,2,15,2.2,51
1230,Bartlomiej Kalinkowski ,3,3,1.5,15
1233,Dani Ramirez ,3,6,2.1,37
1234,Adam Ratajczyk ,3,18,1.5,17
1243,Jakub Holubek ,2,10,1.8,26
1247,Dante Stipica ,1,11,2.2,68
1248,Dariusz Krzysztofek ,1,11,0.6,0
1249,Kostas Triantafyllopoulos ,2,11,2.2,63
1250,Benedikt Zech ,2,11,2.2,49
1257,Oskar Krzyzak ,2,13,0.5,0
1258,Andrzej Niewulis ,2,13,2.1,56
1259,Tomas Petrasek ,2,13,2.2,31
1260,Jakub Apolinarski ,3,13,0.5,0
1268,Petr Schwarz ,3,14,1.7,43
1269,Sebastian Musiolik ,4,13,1.7,42
1272,Israel Puerto ,2,5,1.8,46
1273,Dino Stiglec ,2,14,1.9,96
1274,Bartosz Borun ,3,14,0.6,0
1276,Erik Exposito ,4,14,2.4,79
1283,Daniel Dudzinski ,3,18,0.5,9
1285,Lucas Luquinhas ,3,8,2.6,32
1287,Tomas Prikryl ,3,5,1.9,68
1289,Wojciech Muzyk ,1,8,1.0,0
1290,Karol Struski ,3,5,0.9,29
1292,Dominik Steczyk ,4,10,1.6,14
1299,Jean Carlos Silva ,3,11,1.7,63
1300,Alasana Manneh ,3,4,1.7,43
1305,Daniel Scislak ,3,4,1.6,0
1309,Tiago Alves ,3,10,1.7,19
1311,Przemyslaw Zdybowicz ,4,16,1.1,0
1321,Kamil Koscielny ,2,9,1.5,6
1323,Mateusz Supryn ,3,2,0.5,0
1325,Gieorgij Zukow ,3,16,1.8,56
1326,Krzysztof Toporkiewicz ,4,5,0.5,6
1330,Florian Loshaj ,3,2,1.7,20
1334,Conrado Buchanelli Holz ,3,7,1.8,53
1335,Kristers Tobers ,2,7,1.7,4
1341,Fran Tudor ,3,13,2.2,64
1342,Nikola Kuveljic ,3,16,1.4,14
1345,Dawid Kocyla ,3,17,1.8,20
1355,Bogdan Tiru ,2,5,1.7,29
1358,Krzysztof Kaminski ,1,17,1.7,48
1360,Kacper Chodyna ,2,18,1.7,28
1362,Tomas Pekhart ,4,8,3.1,40
1363,Bartlomiej Wdowik ,2,5,1.6,7
1365,Omran Haydary ,3,7,1.8,2
1366,Egzon Kryeziu ,3,7,1.5,13
1373,Ben Lederman ,3,13,1.0,32
1374,Kristopher Vida ,3,10,1.9,48
1378,Iwo Kaczmarski ,3,13,0.9,2
1382,Jakub Kaluzinski ,3,7,0.8,10
1384,Mateusz Kochalski ,1,12,1.5,-2
1386,Ariel Mosor ,2,10,0.7,23
1389,Filip Bednarek ,1,6,1.9,46
1394,Przemyslaw Kapek ,4,2,0.5,0
1398,Jakub Sypek ,3,18,0.5,0
1399,Jakub Witek ,3,17,0.8,0
1400,Xavier Dziekonski ,1,5,1.8,20
1401,Kryspin Szczesniak ,2,3,0.5,16
1402,Radoslaw Cielemecki ,3,17,0.8,17
1405,Tomasz Bala ,4,2,0.5,0
1406,Szymon Wlodarczyk ,4,8,0.5,5
1409,Mateusz Grudzinski ,3,12,0.8,0
