id,name,position,club,value,points
3,Grzegorz Sandomierski ,1.0,4,"1,8",4
5,Adam Wilk ,1.0,2,"0,8",0
10,Kamil Pestka ,2.0,2,"1,8",39
14,Jakub Wojcicki ,2.0,18,"1,7",5
22,Radoslaw Kanach ,3.0,2,"0,9",0
23,Karol Niemczycki ,1.0,2,"1,6",33
57,Damian Weglarz ,1.0,17,"1,6",0
63,Pawel Olszewski ,2.0,5,"1,5",11
69,Piotr Tomasik ,2.0,17,"1,8",42
71,Fedor Cernych ,3.0,5,"1,9",26
81,Przemyslaw Mystkowski ,3.0,5,"1,6",26
86,Taras Romanczuk ,3.0,5,"1,8",17
88,Dawid Szymonowicz ,2.0,15,"1,7",58
128,Lukasz Sekulski ,4.0,17,"2,3",61
130,Jasmin Buric ,1.0,18,"1,8",0
133,Matus Putnocky ,1.0,14,"1,7",2
145,Maciej Gajos ,3.0,7,"1,9",40
154,Lukasz Tralka ,3.0,15,"1,8",45
159,Lukasz Budzilek ,1.0,1,"1,5",0
163,Adam Chrzanowski ,2.0,17,"1,7",12
166,Rafal Janicki ,2.0,4,"1,8",25
167,Mario Maloca ,2.0,7,"1,8",43
171,Michal Chrapek ,3.0,10,"1,9",48
172,Flavio Paixao ,4.0,7,"2,2",50
184,Rafal Wolski ,3.0,17,"1,9",32
201,Michal Pazdan ,2.0,5,"1,7",18
202,Jakub Rzezniczak ,2.0,17,"1,6",20
210,Michal Kopczynski ,3.0,15,"1,6",26
224,Jakub Szmatula ,1.0,10,"1,6",0
231,Tomasz Mokwa ,2.0,10,"1,5",0
239,Marcin Flis ,2.0,9,"1,6",28
256,Jakub Czerwinski ,2.0,10,"2,3",61
271,Dawid Kort ,3.0,9,"1,6",8
272,Mateusz Matras ,2.0,9,"1,8",29
279,Lukasz Zwolinski ,4.0,7,"2,2",41
282,Gonçalo Silva ,2.0,12,"1,7",16
286,Martin Konczkowski ,2.0,10,2,47
289,Przemyslaw Bargiel ,3.0,14,"0,8",0
299,Maciej Urbanczyk ,3.0,9,"1,5",19
322,Robert Pich ,3.0,14,"1,9",23
334,Artem Putiwcew ,2.0,1,"1,6",11
339,Vlastimir Jovanovic ,3.0,1,"1,3",1
344,Samuel Stefanik ,3.0,1,"1,8",26
351,Michal Buchalik ,1.0,7,"1,6",0
351,Michal Buchalik ,1.0,16,"1,6",0
361,Rafal Pietrzak ,2.0,7,"1,8",30
371,Krzysztof Maczynski ,3.0,14,"1,9",18
374,Alan Uryga ,2.0,16,"1,8",0
378,Zdeněk Ondrasek ,4.0,16,"1,9",24
382,Dominik Hladun ,1.0,18,"1,7",10
391,Damian Zbozien ,2.0,17,"1,6",19
395,Jaroslaw Kubicki ,3.0,7,"1,8",34
399,Filip Starzynski ,3.0,18,2,18
404,Pawel Zyra ,3.0,1,"1,4",0
412,Pavels Steinbors ,1.0,5,"1,7",5
429,Michal Nalepa ,3.0,5,"1,8",15
431,Mateusz Szwoch ,3.0,17,2,54
432,Grzegorz Tomasiewicz ,3.0,9,"2,1",41
450,Dominik Furman ,3.0,17,"1,8",22
461,Piotr Wlazlo ,3.0,1,"1,8",41
480,Bartosz Nowak ,3.0,4,"2,2",74
503,Roman Gergel ,3.0,1,"1,8",13
508,Cornel Rapa ,2.0,2,"1,9",56
514,Lukasz Bejger ,2.0,14,"1,6",9
531,Jakub Zubrowski ,3.0,18,"1,7",21
535,Artur Jedrzejczyk ,2.0,8,"1,9",6
558,Dusan Kuciak ,1.0,7,"1,9",55
563,Marcin Wasielewski ,2.0,1,"1,6",4
574,Bartosz Slisz ,3.0,8,"1,8",29
583,Adrian Lyszczarz ,3.0,14,"1,5",21
625,Filip Piszczek ,4.0,2,"1,6",5
625,Filip Piszczek ,4.0,5,"1,6",8
640,Bartosz Kopacz ,2.0,7,"1,8",10
640,Bartosz Kopacz ,2.0,18,"1,8",20
653,Dariusz Pawlowski ,2.0,4,"1,4",30
664,Maciej Ambrosiewicz ,3.0,1,"1,6",11
670,Meik Karwot ,2.0,12,"1,6",10
672,Tomasz Loska ,1.0,1,"1,6",13
681,Michal Nalepa ,2.0,7,"1,8",47
705,Damian Rasak ,3.0,17,"1,8",38
713,Martin Pospisil ,3.0,5,"1,8",27
714,Damian Kadzior ,3.0,10,"2,5",59
720,Michal Siplak ,2.0,2,"1,6",39
722,Karol Angielski ,4.0,12,"2,3",52
724,Zlatan Alomerovic ,1.0,5,"1,8",20
724,Zlatan Alomerovic ,1.0,7,"1,8",0
733,Daniel Lukasik ,3.0,12,2,15
743,Sebastian Bonecki ,3.0,1,"1,5",8
745,Sasa Balic ,2.0,18,"1,7",17
755,Patryk Tuszynski ,4.0,17,"1,7",19
757,Sylwester Lusiusz ,3.0,2,"1,4",25
763,Marko Kolar ,4.0,17,"1,8",31
774,Sebastian Bergier ,4.0,14,1,0
790,Frantisek Plach ,1.0,10,"2,1",56
795,Oskar Zawada ,4.0,9,"1,7",16
802,Thomas Hateley ,3.0,10,"1,8",39
806,Daniel Pik ,3.0,2,"0,8",0
810,Bartosz Bida ,4.0,5,"1,8",23
813,Mateusz Zyro ,2.0,9,"1,6",24
816,Milosz Szczepanski ,3.0,7,"1,7",0
816,Milosz Szczepanski ,3.0,15,"1,7",21
827,Mateusz Grzybek ,2.0,1,"1,6",25
829,Damian Oko ,2.0,18,"1,6",0
830,Serafin Szota ,2.0,16,"1,4",7
831,Dawid Pakulski ,3.0,18,"1,5",1
851,Mateusz Cholewiak ,3.0,4,"1,7",23
942,Fabian Piasecki ,4.0,9,2,15
942,Fabian Piasecki ,4.0,14,2,22
950,Mateusz Cichocki ,2.0,12,"1,8",27
959,Konrad Wrzesinski ,3.0,9,"1,7",16
985,Robert Ozog ,3.0,2,"0,5",0
986,Michal Wisniewski ,3.0,2,"0,9",0
991,Tomasz Neugebauer ,3.0,7,"0,5",1
992,Przemyslaw Wisniewski ,2.0,4,"1,8",25
998,Pawel Sokol ,1.0,4,"1,4",0
1001,Karol Szymanski ,1.0,10,"1,3",0
1008,Mateusz Holownia ,2.0,8,"1,8",6
1012,Patryk Sokolowski ,3.0,8,2,23
1012,Patryk Sokolowski ,3.0,10,2,4
1016,David Stec ,2.0,7,"1,8",26
1019,Wojciech Golla ,2.0,14,"1,7",21
1021,Mateusz Radecki ,3.0,12,"1,6",12
1024,Marcin Grabowski ,2.0,1,"1,5",16
1039,Wiktor Biedrzycki ,2.0,1,"1,5",28
1049,Mateusz Sopocko ,3.0,15,"0,9",0
1055,Tomasz Makowski ,3.0,7,"1,7",4
